from,to,length,path
93,35,4522,"[93, 74, 54, 55, 37, 35]"
93,36,3591,"[93, 74, 54, 52, 36]"
93,37,3906,"[93, 74, 54, 55, 37]"
93,46,3684,"[93, 70, 49, 46]"
93,47,3289,"[93, 73, 50, 47]"
93,48,2884,"[93, 73, 50, 48]"
93,49,2811,"[93, 70, 49]"
93,50,2303,"[93, 73, 50]"
93,51,3008,"[93, 73, 53, 51]"
93,52,2635,"[93, 74, 54, 52]"
93,53,2206,"[93, 73, 53]"
93,54,2135,"[93, 74, 54]"
93,55,2971,"[93, 74, 54, 55]"
93,56,3600,"[93, 74, 57, 56]"
93,57,2550,"[93, 74, 57]"
93,58,3381,"[93, 74, 57, 58]"
93,66,3948,"[93, 70, 49, 66]"
93,68,2750,"[93, 72, 71, 68]"
93,69,2215,"[93, 72, 69]"
93,70,1669,"[93, 70]"
93,71,1987,"[93, 72, 71]"
93,72,1172,"[93, 72]"
93,73,1330,"[93, 73]"
93,74,1641,"[93, 74]"
93,76,1530,"[93, 76]"
93,77,2503,"[93, 76, 77]"
93,78,3442,"[93, 76, 79, 78]"
93,79,2295,"[93, 76, 79]"
93,80,2896,"[93, 76, 79, 80]"
93,85,3619,"[93, 90, 89, 86, 85]"
93,86,2674,"[93, 90, 89, 86]"
93,88,2710,"[93, 90, 89, 88]"
93,89,1879,"[93, 90, 89]"
93,90,858,"[93, 90]"
93,91,1791,"[93, 92, 91]"
93,92,984,"[93, 92]"
93,93,0,
93,94,1264,"[93, 94]"
93,95,3278,"[93, 95]"
93,96,1030,"[93, 96]"
93,97,2409,"[93, 96, 97]"
93,104,4677,"[93, 92, 91, 106, 105, 104]"
93,105,3471,"[93, 92, 91, 106, 105]"
93,106,2744,"[93, 92, 91, 106]"
93,108,3066,"[93, 92, 109, 108]"
93,109,2170,"[93, 92, 109]"
93,110,1554,"[93, 92, 110]"
93,111,2836,"[93, 92, 109, 111]"
93,112,2263,"[93, 92, 110, 112]"
93,116,5968,"[93, 74, 54, 55, 37, 35, 21, 116]"
93,117,5500,"[93, 74, 54, 55, 37, 35, 117]"
93,118,6044,"[93, 74, 54, 55, 37, 119, 118]"
93,119,5112,"[93, 74, 54, 55, 37, 119]"
93,120,5897,"[93, 74, 54, 55, 37, 119, 120]"
93,121,4765,"[93, 74, 57, 56, 121]"
93,122,5427,"[93, 74, 57, 56, 125, 122]"
93,123,6439,"[93, 74, 57, 56, 125, 122, 123]"
93,124,6331,"[93, 74, 57, 56, 125, 122, 124]"
93,125,4341,"[93, 74, 57, 56, 125]"
93,126,5105,"[93, 74, 57, 58, 127, 126]"
93,127,4202,"[93, 74, 57, 58, 127]"
93,129,6048,"[93, 74, 57, 58, 127, 126, 129]"
93,131,4119,"[93, 76, 79, 80, 131]"
93,135,5610,"[93, 96, 135]"
94,10,6363,"[94, 76, 74, 54, 52, 36, 34, 20, 19, 10]"
94,17,4480,"[94, 76, 74, 54, 52, 33, 17]"
94,18,5578,"[94, 76, 74, 54, 52, 33, 17, 18]"
94,19,5541,"[94, 76, 74, 54, 52, 36, 34, 20, 19]"
94,20,4705,"[94, 76, 74, 54, 52, 36, 34, 20]"
94,21,5063,"[94, 76, 74, 54, 55, 37, 35, 21]"
94,29,3981,"[94, 76, 74, 54, 51, 29]"
94,32,3636,"[94, 76, 74, 54, 52, 32]"
94,33,3212,"[94, 76, 74, 54, 52, 33]"
94,34,4161,"[94, 76, 74, 54, 52, 36, 34]"
94,35,4466,"[94, 76, 74, 54, 55, 37, 35]"
94,36,3535,"[94, 76, 74, 54, 52, 36]"
94,37,3850,"[94, 76, 74, 54, 55, 37]"
94,46,4288,"[94, 70, 49, 46]"
94,47,3755,"[94, 76, 73, 50, 47]"
94,48,3350,"[94, 76, 73, 50, 48]"
94,49,3415,"[94, 70, 49]"
94,50,2769,"[94, 76, 73, 50]"
94,51,3100,"[94, 76, 74, 54, 51]"
94,52,2579,"[94, 76, 74, 54, 52]"
94,53,2531,"[94, 76, 74, 53]"
94,54,2079,"[94, 76, 74, 54]"
94,55,2915,"[94, 76, 74, 54, 55]"
94,56,3500,"[94, 79, 77, 58, 56]"
94,57,2494,"[94, 76, 74, 57]"
94,58,2762,"[94, 79, 77, 58]"
94,66,4552,"[94, 70, 49, 66]"
94,68,3735,"[94, 72, 71, 68]"
94,69,3125,"[94, 70, 69]"
94,70,2273,"[94, 70]"
94,71,2972,"[94, 72, 71]"
94,72,2157,"[94, 72]"
94,73,1796,"[94, 76, 73]"
94,74,1585,"[94, 76, 74]"
94,76,986,"[94, 76]"
94,77,1693,"[94, 79, 77]"
94,78,2301,"[94, 79, 78]"
94,79,1154,"[94, 79]"
94,80,1755,"[94, 79, 80]"
94,85,4653,"[94, 72, 89, 86, 85]"
94,86,3708,"[94, 72, 89, 86]"
94,88,3744,"[94, 72, 89, 88]"
94,89,2913,"[94, 72, 89]"
94,90,2122,"[94, 93, 90]"
94,91,3055,"[94, 93, 92, 91]"
94,92,2248,"[94, 93, 92]"
94,93,1264,"[94, 93]"
94,94,0,
94,95,2873,"[94, 96, 95]"
94,96,497,"[94, 96]"
94,97,1504,"[94, 97]"
94,104,5852,"[94, 72, 89, 88, 105, 104]"
94,105,4646,"[94, 72, 89, 88, 105]"
94,106,4008,"[94, 93, 92, 91, 106]"
94,108,4330,"[94, 93, 92, 109, 108]"
94,109,3434,"[94, 93, 92, 109]"
94,110,2818,"[94, 93, 92, 110]"
94,111,4100,"[94, 93, 92, 109, 111]"
94,112,3527,"[94, 93, 92, 110, 112]"
94,116,5912,"[94, 76, 74, 54, 55, 37, 35, 21, 116]"
94,117,5444,"[94, 76, 74, 54, 55, 37, 35, 117]"
94,118,5988,"[94, 76, 74, 54, 55, 37, 119, 118]"
94,119,5056,"[94, 76, 74, 54, 55, 37, 119]"
94,120,5437,"[94, 79, 77, 58, 125, 121, 120]"
94,121,4278,"[94, 79, 77, 58, 125, 121]"
94,122,4687,"[94, 79, 78, 127, 126, 122]"
94,123,5699,"[94, 79, 78, 127, 126, 122, 123]"
94,124,5408,"[94, 79, 78, 127, 126, 124]"
94,125,3853,"[94, 79, 77, 58, 125]"
94,126,4136,"[94, 79, 78, 127, 126]"
94,127,3233,"[94, 79, 78, 127]"
94,129,5079,"[94, 79, 78, 127, 126, 129]"
94,131,2978,"[94, 79, 80, 131]"
94,135,4482,"[94, 79, 80, 135]"
95,10,9236,"[95, 96, 94, 76, 74, 54, 52, 36, 34, 20, 19, 10]"
95,17,7353,"[95, 96, 94, 76, 74, 54, 52, 33, 17]"
95,18,8451,"[95, 96, 94, 76, 74, 54, 52, 33, 17, 18]"
95,19,8414,"[95, 96, 94, 76, 74, 54, 52, 36, 34, 20, 19]"
95,20,7578,"[95, 96, 94, 76, 74, 54, 52, 36, 34, 20]"
95,21,7936,"[95, 96, 94, 76, 74, 54, 55, 37, 35, 21]"
95,29,6842,"[95, 93, 73, 50, 48, 29]"
95,32,6509,"[95, 96, 94, 76, 74, 54, 52, 32]"
95,33,6085,"[95, 96, 94, 76, 74, 54, 52, 33]"
95,34,7034,"[95, 96, 94, 76, 74, 54, 52, 36, 34]"
95,35,7339,"[95, 96, 94, 76, 74, 54, 55, 37, 35]"
95,36,6408,"[95, 96, 94, 76, 74, 54, 52, 36]"
95,37,6723,"[95, 96, 94, 76, 74, 54, 55, 37]"
95,46,6962,"[95, 93, 70, 49, 46]"
95,47,6567,"[95, 93, 73, 50, 47]"
95,48,6162,"[95, 93, 73, 50, 48]"
95,49,6089,"[95, 93, 70, 49]"
95,50,5581,"[95, 93, 73, 50]"
95,51,5973,"[95, 96, 94, 76, 74, 54, 51]"
95,52,5452,"[95, 96, 94, 76, 74, 54, 52]"
95,53,5404,"[95, 96, 94, 76, 74, 53]"
95,54,4952,"[95, 96, 94, 76, 74, 54]"
95,55,5788,"[95, 96, 94, 76, 74, 54, 55]"
95,56,6373,"[95, 96, 94, 79, 77, 58, 56]"
95,57,5367,"[95, 96, 94, 76, 74, 57]"
95,58,5635,"[95, 96, 94, 79, 77, 58]"
95,66,7217,"[95, 90, 71, 66]"
95,68,5844,"[95, 90, 71, 68]"
95,69,5493,"[95, 93, 72, 69]"
95,70,4947,"[95, 93, 70]"
95,71,5081,"[95, 90, 71]"
95,72,4450,"[95, 93, 72]"
95,73,4608,"[95, 93, 73]"
95,74,4458,"[95, 96, 94, 76, 74]"
95,76,3859,"[95, 96, 94, 76]"
95,77,4566,"[95, 96, 94, 79, 77]"
95,78,5174,"[95, 96, 94, 79, 78]"
95,79,4027,"[95, 96, 94, 79]"
95,80,4628,"[95, 96, 94, 79, 80]"
95,85,6374,"[95, 92, 89, 86, 85]"
95,86,5429,"[95, 92, 89, 86]"
95,88,5417,"[95, 92, 91, 88]"
95,89,4634,"[95, 92, 89]"
95,90,3905,"[95, 90]"
95,91,4490,"[95, 92, 91]"
95,92,3683,"[95, 92]"
95,93,3278,"[95, 93]"
95,94,2873,"[95, 96, 94]"
95,95,0,
95,96,2376,"[95, 96]"
95,97,3755,"[95, 96, 97]"
95,104,7376,"[95, 92, 91, 106, 105, 104]"
95,105,6170,"[95, 92, 91, 106, 105]"
95,106,5443,"[95, 92, 91, 106]"
95,108,5573,"[95, 110, 109, 108]"
95,109,4677,"[95, 110, 109]"
95,110,3526,"[95, 110]"
95,111,4944,"[95, 110, 111]"
95,112,4235,"[95, 110, 112]"
95,116,8785,"[95, 96, 94, 76, 74, 54, 55, 37, 35, 21, 116]"
95,117,8317,"[95, 96, 94, 76, 74, 54, 55, 37, 35, 117]"
95,118,8861,"[95, 96, 94, 76, 74, 54, 55, 37, 119, 118]"
95,119,7929,"[95, 96, 94, 76, 74, 54, 55, 37, 119]"
95,120,8310,"[95, 96, 94, 79, 77, 58, 125, 121, 120]"
95,121,7151,"[95, 96, 94, 79, 77, 58, 125, 121]"
95,122,7560,"[95, 96, 94, 79, 78, 127, 126, 122]"
95,123,8572,"[95, 96, 94, 79, 78, 127, 126, 122, 123]"
95,124,8281,"[95, 96, 94, 79, 78, 127, 126, 124]"
95,125,6726,"[95, 96, 94, 79, 77, 58, 125]"
95,126,7009,"[95, 96, 94, 79, 78, 127, 126]"
95,127,6106,"[95, 96, 94, 79, 78, 127]"
95,129,7952,"[95, 96, 94, 79, 78, 127, 126, 129]"
95,131,5851,"[95, 96, 94, 79, 80, 131]"
95,135,6956,"[95, 96, 135]"
96,10,6860,"[96, 94, 76, 74, 54, 52, 36, 34, 20, 19, 10]"
96,17,4977,"[96, 94, 76, 74, 54, 52, 33, 17]"
96,18,6075,"[96, 94, 76, 74, 54, 52, 33, 17, 18]"
96,19,6038,"[96, 94, 76, 74, 54, 52, 36, 34, 20, 19]"
96,20,5202,"[96, 94, 76, 74, 54, 52, 36, 34, 20]"
96,21,5560,"[96, 94, 76, 74, 54, 55, 37, 35, 21]"
96,29,4478,"[96, 94, 76, 74, 54, 51, 29]"
96,32,4133,"[96, 94, 76, 74, 54, 52, 32]"
96,33,3709,"[96, 94, 76, 74, 54, 52, 33]"
96,34,4658,"[96, 94, 76, 74, 54, 52, 36, 34]"
96,35,4963,"[96, 94, 76, 74, 54, 55, 37, 35]"
96,36,4032,"[96, 94, 76, 74, 54, 52, 36]"
96,37,4347,"[96, 94, 76, 74, 54, 55, 37]"
96,46,4714,"[96, 93, 70, 49, 46]"
96,47,4252,"[96, 94, 76, 73, 50, 47]"
96,48,3847,"[96, 94, 76, 73, 50, 48]"
96,49,3841,"[96, 93, 70, 49]"
96,50,3266,"[96, 94, 76, 73, 50]"
96,51,3597,"[96, 94, 76, 74, 54, 51]"
96,52,3076,"[96, 94, 76, 74, 54, 52]"
96,53,3028,"[96, 94, 76, 74, 53]"
96,54,2576,"[96, 94, 76, 74, 54]"
96,55,3412,"[96, 94, 76, 74, 54, 55]"
96,56,3997,"[96, 94, 79, 77, 58, 56]"
96,57,2991,"[96, 94, 76, 74, 57]"
96,58,3259,"[96, 94, 79, 77, 58]"
96,66,4978,"[96, 93, 70, 49, 66]"
96,68,3780,"[96, 93, 72, 71, 68]"
96,69,3245,"[96, 93, 72, 69]"
96,70,2699,"[96, 93, 70]"
96,71,3017,"[96, 93, 72, 71]"
96,72,2202,"[96, 93, 72]"
96,73,2293,"[96, 94, 76, 73]"
96,74,2082,"[96, 94, 76, 74]"
96,76,1483,"[96, 94, 76]"
96,77,2190,"[96, 94, 79, 77]"
96,78,2798,"[96, 94, 79, 78]"
96,79,1651,"[96, 94, 79]"
96,80,2252,"[96, 94, 79, 80]"
96,85,4649,"[96, 93, 90, 89, 86, 85]"
96,86,3704,"[96, 93, 90, 89, 86]"
96,88,3740,"[96, 93, 90, 89, 88]"
96,89,2909,"[96, 93, 90, 89]"
96,90,1888,"[96, 93, 90]"
96,91,2821,"[96, 93, 92, 91]"
96,92,2014,"[96, 93, 92]"
96,93,1030,"[96, 93]"
96,94,497,"[96, 94]"
96,95,2376,"[96, 95]"
96,96,0,
96,97,1379,"[96, 97]"
96,104,5707,"[96, 93, 92, 91, 106, 105, 104]"
96,105,4501,"[96, 93, 92, 91, 106, 105]"
96,106,3774,"[96, 93, 92, 91, 106]"
96,108,4096,"[96, 93, 92, 109, 108]"
96,109,3200,"[96, 93, 92, 109]"
96,110,2584,"[96, 93, 92, 110]"
96,111,3866,"[96, 93, 92, 109, 111]"
96,112,3293,"[96, 93, 92, 110, 112]"
96,116,6409,"[96, 94, 76, 74, 54, 55, 37, 35, 21, 116]"
96,117,5941,"[96, 94, 76, 74, 54, 55, 37, 35, 117]"
96,118,6485,"[96, 94, 76, 74, 54, 55, 37, 119, 118]"
96,119,5553,"[96, 94, 76, 74, 54, 55, 37, 119]"
96,120,5934,"[96, 94, 79, 77, 58, 125, 121, 120]"
96,121,4775,"[96, 94, 79, 77, 58, 125, 121]"
96,122,5184,"[96, 94, 79, 78, 127, 126, 122]"
96,123,6196,"[96, 94, 79, 78, 127, 126, 122, 123]"
96,124,5905,"[96, 94, 79, 78, 127, 126, 124]"
96,125,4350,"[96, 94, 79, 77, 58, 125]"
96,126,4633,"[96, 94, 79, 78, 127, 126]"
96,127,3730,"[96, 94, 79, 78, 127]"
96,129,5576,"[96, 94, 79, 78, 127, 126, 129]"
96,131,3475,"[96, 94, 79, 80, 131]"
96,135,4580,"[96, 135]"
97,10,6563,"[97, 79, 74, 54, 52, 36, 34, 20, 19, 10]"
97,17,4680,"[97, 79, 74, 54, 52, 33, 17]"
97,18,5778,"[97, 79, 74, 54, 52, 33, 17, 18]"
97,19,5741,"[97, 79, 74, 54, 52, 36, 34, 20, 19]"
97,20,4905,"[97, 79, 74, 54, 52, 36, 34, 20]"
97,21,5263,"[97, 79, 74, 54, 55, 37, 35, 21]"
97,29,4181,"[97, 79, 74, 54, 51, 29]"
97,32,3836,"[97, 79, 74, 54, 52, 32]"
97,33,3412,"[97, 79, 74, 54, 52, 33]"
97,34,4361,"[97, 79, 74, 54, 52, 36, 34]"
97,35,4666,"[97, 79, 74, 54, 55, 37, 35]"
97,36,3735,"[97, 79, 74, 54, 52, 36]"
97,37,4050,"[97, 79, 74, 54, 55, 37]"
97,46,5148,"[97, 79, 74, 73, 50, 49, 46]"
97,47,4474,"[97, 79, 74, 73, 50, 47]"
97,48,3714,"[97, 79, 74, 53, 48]"
97,49,4275,"[97, 79, 74, 73, 50, 49]"
97,50,3488,"[97, 79, 74, 73, 50]"
97,51,3300,"[97, 79, 74, 54, 51]"
97,52,2779,"[97, 79, 74, 54, 52]"
97,53,2731,"[97, 79, 74, 53]"
97,54,2279,"[97, 79, 74, 54]"
97,55,3115,"[97, 79, 74, 54, 55]"
97,56,3360,"[97, 79, 77, 58, 56]"
97,57,2548,"[97, 79, 77, 57]"
97,58,2622,"[97, 79, 77, 58]"
97,66,5412,"[97, 79, 74, 73, 50, 49, 66]"
97,68,4876,"[97, 79, 74, 73, 70, 71, 68]"
97,69,4159,"[97, 79, 74, 73, 70, 69]"
97,70,3307,"[97, 79, 74, 73, 70]"
97,71,4113,"[97, 79, 74, 73, 70, 71]"
97,72,3424,"[97, 76, 72]"
97,73,2515,"[97, 79, 74, 73]"
97,74,1785,"[97, 79, 74]"
97,76,1779,"[97, 76]"
97,77,1553,"[97, 79, 77]"
97,78,2038,"[97, 80, 78]"
97,79,1014,"[97, 79]"
97,80,1125,"[97, 80]"
97,85,5828,"[97, 79, 74, 73, 70, 71, 68, 85]"
97,86,4975,"[97, 76, 72, 89, 86]"
97,88,5011,"[97, 76, 72, 89, 88]"
97,89,4180,"[97, 76, 72, 89]"
97,90,3267,"[97, 96, 93, 90]"
97,91,4200,"[97, 96, 93, 92, 91]"
97,92,3393,"[97, 96, 93, 92]"
97,93,2409,"[97, 96, 93]"
97,94,1504,"[97, 94]"
97,95,3755,"[97, 96, 95]"
97,96,1379,"[97, 96]"
97,97,0,
97,104,7086,"[97, 96, 93, 92, 91, 106, 105, 104]"
97,105,5880,"[97, 96, 93, 92, 91, 106, 105]"
97,106,5153,"[97, 96, 93, 92, 91, 106]"
97,108,5475,"[97, 96, 93, 92, 109, 108]"
97,109,4579,"[97, 96, 93, 92, 109]"
97,110,3963,"[97, 96, 93, 92, 110]"
97,111,5245,"[97, 96, 93, 92, 109, 111]"
97,112,4672,"[97, 96, 93, 92, 110, 112]"
97,116,6112,"[97, 79, 74, 54, 55, 37, 35, 21, 116]"
97,117,5644,"[97, 79, 74, 54, 55, 37, 35, 117]"
97,118,6007,"[97, 80, 131, 127, 126, 122, 120, 118]"
97,119,5256,"[97, 79, 74, 54, 55, 37, 119]"
97,120,5284,"[97, 80, 131, 127, 126, 122, 120]"
97,121,4138,"[97, 79, 77, 58, 125, 121]"
97,122,4388,"[97, 80, 131, 127, 126, 122]"
97,123,5400,"[97, 80, 131, 127, 126, 122, 123]"
97,124,5109,"[97, 80, 131, 127, 126, 124]"
97,125,3713,"[97, 79, 77, 58, 125]"
97,126,3837,"[97, 80, 131, 127, 126]"
97,127,2934,"[97, 80, 131, 127]"
97,129,4780,"[97, 80, 131, 127, 126, 129]"
97,131,2348,"[97, 80, 131]"
97,135,3852,"[97, 80, 135]"
104,10,9979,"[104, 105, 88, 89, 72, 73, 54, 52, 36, 34, 20, 19, 10]"
104,17,8096,"[104, 105, 88, 89, 72, 73, 54, 52, 33, 17]"
104,18,9194,"[104, 105, 88, 89, 72, 73, 54, 52, 33, 17, 18]"
104,19,9157,"[104, 105, 88, 89, 72, 73, 54, 52, 36, 34, 20, 19]"
104,20,8321,"[104, 105, 88, 89, 72, 73, 54, 52, 36, 34, 20]"
104,21,8679,"[104, 105, 88, 89, 72, 73, 54, 55, 37, 35, 21]"
104,29,6385,"[104, 85, 68, 69, 50, 48, 29]"
104,32,6709,"[104, 85, 68, 69, 50, 51, 32]"
104,33,6828,"[104, 105, 88, 89, 72, 73, 54, 52, 33]"
104,34,7777,"[104, 105, 88, 89, 72, 73, 54, 52, 36, 34]"
104,35,8082,"[104, 105, 88, 89, 72, 73, 54, 55, 37, 35]"
104,36,7151,"[104, 105, 88, 89, 72, 73, 54, 52, 36]"
104,37,7466,"[104, 105, 88, 89, 72, 73, 54, 55, 37]"
104,46,4639,"[104, 85, 66, 46]"
104,47,5555,"[104, 85, 66, 46, 47]"
104,48,5705,"[104, 85, 68, 69, 50, 48]"
104,49,4995,"[104, 85, 68, 69, 49]"
104,50,5124,"[104, 85, 68, 69, 50]"
104,51,6111,"[104, 85, 68, 69, 50, 51]"
104,52,6195,"[104, 105, 88, 89, 72, 73, 54, 52]"
104,53,5604,"[104, 105, 88, 89, 72, 73, 53]"
104,54,5695,"[104, 105, 88, 89, 72, 73, 54]"
104,55,6531,"[104, 105, 88, 89, 72, 73, 54, 55]"
104,56,7304,"[104, 105, 88, 89, 72, 73, 54, 55, 56]"
104,57,6360,"[104, 105, 88, 89, 72, 74, 57]"
104,58,7191,"[104, 105, 88, 89, 72, 74, 57, 58]"
104,66,4007,"[104, 85, 66]"
104,68,3274,"[104, 85, 68]"
104,69,4029,"[104, 85, 68, 69]"
104,70,4411,"[104, 105, 88, 89, 71, 70]"
104,71,3605,"[104, 105, 88, 89, 71]"
104,72,3695,"[104, 105, 88, 89, 72]"
104,73,4728,"[104, 105, 88, 89, 72, 73]"
104,74,5451,"[104, 105, 88, 89, 72, 74]"
104,76,5340,"[104, 105, 88, 89, 72, 76]"
104,77,6313,"[104, 105, 88, 89, 72, 76, 77]"
104,78,7252,"[104, 105, 88, 89, 72, 76, 79, 78]"
104,79,6105,"[104, 105, 88, 89, 72, 76, 79]"
104,80,6706,"[104, 105, 88, 89, 72, 76, 79, 80]"
104,85,2322,"[104, 85]"
104,86,2670,"[104, 105, 88, 86]"
104,88,2108,"[104, 105, 88]"
104,89,2939,"[104, 105, 88, 89]"
104,90,3960,"[104, 105, 88, 89, 90]"
104,91,2886,"[104, 105, 106, 91]"
104,92,3693,"[104, 105, 106, 91, 92]"
104,93,4677,"[104, 105, 106, 91, 92, 93]"
104,94,5852,"[104, 105, 88, 89, 72, 94]"
104,95,7376,"[104, 105, 106, 91, 92, 95]"
104,96,5707,"[104, 105, 106, 91, 92, 93, 96]"
104,97,7086,"[104, 105, 106, 91, 92, 93, 96, 97]"
104,104,0,
104,105,1206,"[104, 105]"
104,106,1933,"[104, 105, 106]"
104,108,2068,"[104, 105, 108]"
104,109,2726,"[104, 105, 106, 109]"
104,110,3877,"[104, 105, 106, 109, 110]"
104,111,2773,"[104, 105, 108, 111]"
104,112,3809,"[104, 105, 106, 109, 112]"
104,116,9528,"[104, 105, 88, 89, 72, 73, 54, 55, 37, 35, 21, 116]"
104,117,9060,"[104, 105, 88, 89, 72, 73, 54, 55, 37, 35, 117]"
104,118,9604,"[104, 105, 88, 89, 72, 73, 54, 55, 37, 119, 118]"
104,119,8672,"[104, 105, 88, 89, 72, 73, 54, 55, 37, 119]"
104,120,9457,"[104, 105, 88, 89, 72, 73, 54, 55, 37, 119, 120]"
104,121,8469,"[104, 105, 88, 89, 72, 73, 54, 55, 56, 121]"
104,122,9131,"[104, 105, 88, 89, 72, 73, 54, 55, 56, 125, 122]"
104,123,10143,"[104, 105, 88, 89, 72, 73, 54, 55, 56, 125, 122, 123]"
104,124,10035,"[104, 105, 88, 89, 72, 73, 54, 55, 56, 125, 122, 124]"
104,125,8045,"[104, 105, 88, 89, 72, 73, 54, 55, 56, 125]"
104,126,8911,"[104, 105, 88, 89, 72, 73, 54, 55, 56, 125, 126]"
104,127,8012,"[104, 105, 88, 89, 72, 74, 57, 58, 127]"
104,129,9854,"[104, 105, 88, 89, 72, 73, 54, 55, 56, 125, 126, 129]"
104,131,7929,"[104, 105, 88, 89, 72, 76, 79, 80, 131]"
104,135,9433,"[104, 105, 88, 89, 72, 76, 79, 80, 135]"
105,10,8773,"[105, 88, 89, 72, 73, 54, 52, 36, 34, 20, 19, 10]"
105,17,6890,"[105, 88, 89, 72, 73, 54, 52, 33, 17]"
105,18,7988,"[105, 88, 89, 72, 73, 54, 52, 33, 17, 18]"
105,19,7951,"[105, 88, 89, 72, 73, 54, 52, 36, 34, 20, 19]"
105,20,7115,"[105, 88, 89, 72, 73, 54, 52, 36, 34, 20]"
105,21,7473,"[105, 88, 89, 72, 73, 54, 55, 37, 35, 21]"
105,29,5238,"[105, 85, 68, 69, 50, 48, 29]"
105,32,5562,"[105, 85, 68, 69, 50, 51, 32]"
105,33,5622,"[105, 88, 89, 72, 73, 54, 52, 33]"
105,34,6571,"[105, 88, 89, 72, 73, 54, 52, 36, 34]"
105,35,6876,"[105, 88, 89, 72, 73, 54, 55, 37, 35]"
105,36,5945,"[105, 88, 89, 72, 73, 54, 52, 36]"
105,37,6260,"[105, 88, 89, 72, 73, 54, 55, 37]"
105,46,3492,"[105, 85, 66, 46]"
105,47,4408,"[105, 85, 66, 46, 47]"
105,48,4558,"[105, 85, 68, 69, 50, 48]"
105,49,3848,"[105, 85, 68, 69, 49]"
105,50,3977,"[105, 85, 68, 69, 50]"
105,51,4964,"[105, 85, 68, 69, 50, 51]"
105,52,4989,"[105, 88, 89, 72, 73, 54, 52]"
105,53,4398,"[105, 88, 89, 72, 73, 53]"
105,54,4489,"[105, 88, 89, 72, 73, 54]"
105,55,5325,"[105, 88, 89, 72, 73, 54, 55]"
105,56,6098,"[105, 88, 89, 72, 73, 54, 55, 56]"
105,57,5154,"[105, 88, 89, 72, 74, 57]"
105,58,5985,"[105, 88, 89, 72, 74, 57, 58]"
105,66,2860,"[105, 85, 66]"
105,68,2127,"[105, 85, 68]"
105,69,2882,"[105, 85, 68, 69]"
105,70,3205,"[105, 88, 89, 71, 70]"
105,71,2399,"[105, 88, 89, 71]"
105,72,2489,"[105, 88, 89, 72]"
105,73,3522,"[105, 88, 89, 72, 73]"
105,74,4245,"[105, 88, 89, 72, 74]"
105,76,4134,"[105, 88, 89, 72, 76]"
105,77,5107,"[105, 88, 89, 72, 76, 77]"
105,78,6046,"[105, 88, 89, 72, 76, 79, 78]"
105,79,4899,"[105, 88, 89, 72, 76, 79]"
105,80,5500,"[105, 88, 89, 72, 76, 79, 80]"
105,85,1175,"[105, 85]"
105,86,1464,"[105, 88, 86]"
105,88,902,"[105, 88]"
105,89,1733,"[105, 88, 89]"
105,90,2754,"[105, 88, 89, 90]"
105,91,1680,"[105, 106, 91]"
105,92,2487,"[105, 106, 91, 92]"
105,93,3471,"[105, 106, 91, 92, 93]"
105,94,4646,"[105, 88, 89, 72, 94]"
105,95,6170,"[105, 106, 91, 92, 95]"
105,96,4501,"[105, 106, 91, 92, 93, 96]"
105,97,5880,"[105, 106, 91, 92, 93, 96, 97]"
105,104,1206,"[105, 104]"
105,105,0,
105,106,727,"[105, 106]"
105,108,862,"[105, 108]"
105,109,1520,"[105, 106, 109]"
105,110,2671,"[105, 106, 109, 110]"
105,111,1567,"[105, 108, 111]"
105,112,2603,"[105, 106, 109, 112]"
105,116,8322,"[105, 88, 89, 72, 73, 54, 55, 37, 35, 21, 116]"
105,117,7854,"[105, 88, 89, 72, 73, 54, 55, 37, 35, 117]"
105,118,8398,"[105, 88, 89, 72, 73, 54, 55, 37, 119, 118]"
105,119,7466,"[105, 88, 89, 72, 73, 54, 55, 37, 119]"
105,120,8251,"[105, 88, 89, 72, 73, 54, 55, 37, 119, 120]"
105,121,7263,"[105, 88, 89, 72, 73, 54, 55, 56, 121]"
105,122,7925,"[105, 88, 89, 72, 73, 54, 55, 56, 125, 122]"
105,123,8937,"[105, 88, 89, 72, 73, 54, 55, 56, 125, 122, 123]"
105,124,8829,"[105, 88, 89, 72, 73, 54, 55, 56, 125, 122, 124]"
105,125,6839,"[105, 88, 89, 72, 73, 54, 55, 56, 125]"
105,126,7705,"[105, 88, 89, 72, 73, 54, 55, 56, 125, 126]"
105,127,6806,"[105, 88, 89, 72, 74, 57, 58, 127]"
105,129,8648,"[105, 88, 89, 72, 73, 54, 55, 56, 125, 126, 129]"
105,131,6723,"[105, 88, 89, 72, 76, 79, 80, 131]"
105,135,8227,"[105, 88, 89, 72, 76, 79, 80, 135]"
106,10,8435,"[106, 88, 89, 72, 73, 54, 52, 36, 34, 20, 19, 10]"
106,17,6552,"[106, 88, 89, 72, 73, 54, 52, 33, 17]"
106,18,7650,"[106, 88, 89, 72, 73, 54, 52, 33, 17, 18]"
106,19,7613,"[106, 88, 89, 72, 73, 54, 52, 36, 34, 20, 19]"
106,20,6777,"[106, 88, 89, 72, 73, 54, 52, 36, 34, 20]"
106,21,7135,"[106, 88, 89, 72, 73, 54, 55, 37, 35, 21]"
106,29,4923,"[106, 88, 89, 71, 70, 50, 48, 29]"
106,32,5247,"[106, 88, 89, 71, 70, 50, 51, 32]"
106,33,5284,"[106, 88, 89, 72, 73, 54, 52, 33]"
106,34,6233,"[106, 88, 89, 72, 73, 54, 52, 36, 34]"
